Station,Dates,Temp,DO,pH,Conductivity,Turbidity
Station_A,05/06/2023 13:00,20.83,11.59,8.38,348.9,3
Station_A,05/06/2023 14:00,20.9,11.85,8.37,346.4,3.8
Station_A,05/06/2023 15:00,21.21,11.3,8.37,339.8,3.9
Station_A,05/06/2023 16:00,21.3,10.98,8.28,351.3,3.6
Station_A,05/06/2023 17:00,20.91,10.79,8.22,355.7,3.4
Station_A,05/06/2023 18:00,20.62,9.69,8.07,362.4,3.6
Station_A,05/06/2023 19:00,20.12,8.82,7.97,355.9,3.9
Station_A,05/06/2023 20:00,19.56,8.58,7.87,352.1,3
Station_A,05/06/2023 21:00,18.93,7.74,7.68,355.7,3.2
Station_A,05/06/2023 22:00,18.01,7.4,7.54,359.3,3.2
Station_A,05/06/2023 23:00,17.51,6.8,7.37,364.3,4.2
Station_A,06/06/2023 0:00,16.84,6.65,7.36,360.1,4.2
Station_A,06/06/2023 1:00,16.29,6.04,7.31,360.8,4.3
Station_A,06/06/2023 2:00,16.07,6.39,7.28,352.6,3.5
Station_A,06/06/2023 3:00,15.85,6.33,7.26,341.3,4.4
Station_A,06/06/2023 4:00,16.12,6.36,7.33,353.2,4.2
Station_A,06/06/2023 5:00,16.17,7.3,7.53,349.2,4.5
Station_A,06/06/2023 6:00,16.61,7.85,7.66,355.7,4.2
Station_A,06/06/2023 7:00,16.97,8.3,7.73,357.3,4.3
Station_A,06/06/2023 8:00,17.65,8.66,7.86,360.1,3.8
Station_A,06/06/2023 9:00,18.35,9.48,7.97,354.8,4.3
Station_A,06/06/2023 10:00,18.9,10.22,8.1,367.3,3.6
Station_A,06/06/2023 11:00,19.68,10.45,8.2,363.4,3.7
Station_A,06/06/2023 12:00,20.33,10.77,8.33,367.7,3.7
Station_A,06/06/2023 13:00,20.68,11.41,8.42,362,4.2
Station_A,06/06/2023 14:00,20.85,11.76,8.42,360.9,3.9
Station_A,06/06/2023 15:00,21.11,11.58,8.39,363.6,4.2
Station_A,06/06/2023 16:00,21.13,11.24,8.3,367.3,3.2
Station_A,06/06/2023 17:00,20.82,10.89,8.19,375.8,2.5
Station_A,06/06/2023 18:00,20.33,10.28,8.14,368.2,3.6
Station_A,06/06/2023 19:00,19.9,9.51,8.03,363.1,3.6
Station_A,06/06/2023 20:00,19.45,8.76,7.91,368.3,3.3
Station_A,06/06/2023 21:00,18.83,8.12,7.67,368.4,4.2
Station_A,06/06/2023 22:00,18.12,7.75,7.52,372.8,3.5
Station_A,06/06/2023 23:00,17.5,7.05,7.39,374.6,2.7
Station_A,07/06/2023 0:00,16.82,6.7,7.37,372.7,2.6
Station_A,07/06/2023 1:00,16.51,6.81,7.35,372.9,3.6
Station_A,07/06/2023 2:00,16.35,6.74,7.27,372.6,3.1
Station_A,07/06/2023 3:00,16.17,6.95,7.41,367,3.2
Station_A,07/06/2023 4:00,16.24,7.3,7.53,359.6,3.6
Station_A,07/06/2023 5:00,16.48,7.63,7.5,361.3,4.2
Station_A,07/06/2023 6:00,16.84,7.88,7.63,359.8,2.9
Station_A,07/06/2023 7:00,17.3,8.43,7.8,364.3,2.9
Station_A,07/06/2023 8:00,17.97,8.59,7.84,361.5,2.7
Station_A,07/06/2023 9:00,18.6,9.6,7.94,360.3,3.3
Station_A,07/06/2023 10:00,19.28,10.09,8.06,352.1,3.2
Station_A,07/06/2023 11:00,19.82,10.64,8.17,359.4,3.6
Station_A,07/06/2023 12:00,20.28,11.07,8.26,356.3,3.3
Station_A,07/06/2023 13:00,20.77,10.91,8.28,355.2,4.6
Station_A,07/06/2023 14:00,21.17,11.07,8.37,355.1,4.3
Station_A,07/06/2023 15:00,21.28,10.95,8.33,346.6,4.9
Station_A,07/06/2023 16:00,21.34,10.58,8.26,346.7,4.6
Station_A,07/06/2023 17:00,20.94,10.19,8.22,351.3,3.7
Station_A,07/06/2023 18:00,20.48,9.67,8.18,367.3,3.4
Station_A,07/06/2023 19:00,19.97,9.06,8.01,366.7,3.9
Station_A,07/06/2023 20:00,19.36,8.7,7.92,372.5,3.5
Station_A,07/06/2023 21:00,18.73,8.22,7.71,369.9,3.2
Station_A,07/06/2023 22:00,17.93,7.54,7.57,363.8,3.8
Station_A,07/06/2023 23:00,17.45,7.01,7.4,369.4,3.3
Station_A,08/06/2023 0:00,16.68,6.89,7.38,369,3.4
Station_A,08/06/2023 1:00,16.31,6.75,7.33,362.2,4.6
Station_A,08/06/2023 2:00,16.14,6.54,7.33,374.7,3.1
Station_A,08/06/2023 3:00,15.97,6.59,7.31,370.5,3.1
Station_A,08/06/2023 4:00,16.16,6.72,7.38,375.7,3.9
Station_A,08/06/2023 5:00,16.42,7.01,7.43,381.9,3.9
Station_A,08/06/2023 6:00,16.86,7.53,7.58,379.2,3.2
Station_A,08/06/2023 7:00,17.28,8.28,7.78,378.2,4
Station_A,08/06/2023 8:00,17.76,9.13,7.97,374.5,4
Station_A,08/06/2023 9:00,18.35,9.56,8.1,370,3.4
Station_A,08/06/2023 10:00,18.85,10.55,8.2,360.1,3.6
Station_A,08/06/2023 11:00,19.64,10.88,8.26,372.8,4.7
Station_A,08/06/2023 12:00,20.1,11.04,8.32,376.9,5
Station_A,08/06/2023 13:00,20.59,11.16,8.27,384,5.1
Station_A,08/06/2023 14:00,20.86,11.19,8.36,375,6.1
Station_A,08/06/2023 15:00,21.09,10.77,8.3,377.7,4.6
Station_A,08/06/2023 16:00,20.93,10.66,8.36,376.9,3.9
Station_A,08/06/2023 17:00,20.79,10.43,8.29,379.9,4.8
Station_A,08/06/2023 18:00,20.29,10.12,8.18,376.3,4.4
Station_A,08/06/2023 19:00,19.61,9.66,7.99,376.2,3.8
Station_A,08/06/2023 20:00,19.15,8.65,7.84,385.5,3.8
Station_A,08/06/2023 21:00,18.53,8.25,7.68,376.2,3.9
Station_A,08/06/2023 22:00,17.92,7.82,7.5,380.2,3.6
Station_A,08/06/2023 23:00,17.19,7.55,7.5,381.2,3.2
Station_A,09/06/2023 0:00,16.46,6.93,7.33,374.7,4.3
Station_A,09/06/2023 1:00,16.13,6.96,7.34,373.2,4.4
Station_A,09/06/2023 2:00,15.93,6.31,7.28,375.9,3.6
Station_A,09/06/2023 3:00,15.91,6.53,7.35,381.7,3.2
Station_A,09/06/2023 4:00,16.06,6.68,7.48,378.7,2.4
Station_A,09/06/2023 5:00,16.29,7.28,7.54,377.2,3.1
Station_A,09/06/2023 6:00,16.58,7.9,7.66,377.5,3.1
Station_A,09/06/2023 7:00,17.2,8.42,7.74,367.8,3.7
Station_A,09/06/2023 8:00,17.72,9.09,7.83,361.3,3.4
Station_A,09/06/2023 9:00,18.39,9.7,7.97,356.7,3.5
Station_A,09/06/2023 10:00,19.02,10.24,8.07,359,4.2
Station_A,09/06/2023 11:00,19.56,11.06,8.22,354.1,4.1
Station_A,09/06/2023 12:00,20,11.18,8.31,356.1,2.7
Station_A,09/06/2023 13:00,20.51,11.23,8.36,362.1,3.5
Station_A,09/06/2023 14:00,20.74,10.99,8.36,363.1,3.6
Station_A,09/06/2023 15:00,20.92,11.01,8.34,361.4,3.7
Station_A,09/06/2023 16:00,20.61,10.67,8.27,367.2,2.3
Station_A,09/06/2023 17:00,20.08,10.52,8.14,367.9,3.1
Station_A,09/06/2023 18:00,19.76,10.12,7.97,373.3,2.5
Station_A,09/06/2023 19:00,19.18,9.52,7.93,360.2,2.9
Station_A,09/06/2023 20:00,18.75,8.85,7.75,368,3.5
Station_A,09/06/2023 21:00,18.21,7.99,7.67,362.5,3.3
Station_A,09/06/2023 22:00,17.3,7.49,7.49,364.6,4.3
Station_A,09/06/2023 23:00,16.97,6.86,7.35,359.9,4.3
Station_A,10/06/2023 0:00,16.34,6.63,7.36,367.5,3.8
Station_A,10/06/2023 1:00,15.95,6.5,7.31,368.2,3.9
Station_A,10/06/2023 2:00,15.59,6.51,7.33,363.2,3.7
Station_A,10/06/2023 3:00,15.5,6.3,7.39,370,3.6
Station_A,10/06/2023 4:00,15.62,6.86,7.43,373.2,3.3
Station_A,10/06/2023 5:00,15.91,7.11,7.54,370.5,3.6
Station_A,10/06/2023 6:00,16.45,7.35,7.67,363.3,4.8
Station_A,10/06/2023 7:00,16.93,8.15,7.73,366.3,4
Station_A,10/06/2023 8:00,17.66,9.02,7.91,373.1,3.6
Station_A,10/06/2023 9:00,18.25,9.44,7.99,378.1,3.7
Station_A,10/06/2023 10:00,18.92,9.69,8.01,381.8,3.3
Station_A,10/06/2023 11:00,19.56,10.11,8.15,375.6,5.4
Station_A,10/06/2023 12:00,20.08,10.67,8.22,375.5,5.4
Station_A,10/06/2023 13:00,20.49,11.08,8.25,372,4.9
Station_A,10/06/2023 14:00,20.65,11.22,8.22,373.8,5
Station_A,10/06/2023 15:00,20.7,11.09,8.16,383,3.2
Station_A,10/06/2023 16:00,20.54,10.73,8.15,372.7,3.1
Station_A,10/06/2023 17:00,20.27,10.54,8.13,378.7,2.9
Station_A,10/06/2023 18:00,19.8,10.03,8.06,380.2,3
Station_A,10/06/2023 19:00,19.42,9.26,7.93,374,2.8
Station_A,10/06/2023 20:00,18.62,8.97,7.78,375,3.2
Station_A,10/06/2023 21:00,18.01,8.33,7.64,376.2,4.3
Station_A,10/06/2023 22:00,17.37,7.86,7.53,377.2,3.6
Station_A,10/06/2023 23:00,16.84,7.29,7.44,375.4,4
Station_A,11/06/2023 0:00,16.18,6.81,7.36,379,3.6
Station_A,11/06/2023 1:00,15.71,6.81,7.39,368.1,3
Station_A,11/06/2023 2:00,15.66,6.38,7.4,17.2,64.1
Station_A,11/06/2023 3:00,15.8,6.63,7.44,12.3,83.1
Station_A,11/06/2023 4:00,15.77,6.63,7.47,13.3,110.6
Station_A,11/06/2023 5:00,15.99,7.64,7.53,15.3,139.2
Station_A,11/06/2023 6:00,16.23,8.1,7.64,14.5,55.7
Station_A,11/06/2023 7:00,16.88,8.34,7.8,368.4,4.5
Station_A,11/06/2023 8:00,17.4,9.09,7.92,364.5,3.7
Station_A,11/06/2023 9:00,18.01,9.77,8.06,362.1,3
Station_A,11/06/2023 10:00,18.74,10.31,8.09,366.4,3
Station_A,11/06/2023 11:00,19.49,10.8,8.27,365.8,3.5
Station_A,11/06/2023 12:00,19.89,10.79,8.21,365.3,3.4
Station_A,11/06/2023 13:00,20.27,10.88,8.25,365.4,3.2
Station_A,11/06/2023 14:00,20.48,10.94,8.33,376.3,3.1
Station_A,11/06/2023 15:00,20.91,10.78,8.35,375.6,3.9
Station_A,11/06/2023 16:00,20.61,10.56,8.21,376.8,3.4
Station_A,11/06/2023 17:00,20.38,10.09,8.12,375.7,3.7
Station_A,11/06/2023 18:00,20.09,9.83,8.02,375.1,3.1
Station_A,11/06/2023 19:00,19.44,9.24,7.96,373.5,2.5
Station_A,11/06/2023 20:00,18.97,8.33,7.85,371.7,3.6
Station_A,11/06/2023 21:00,18.27,7.97,7.76,371.8,3.1
Station_A,11/06/2023 22:00,17.62,7.57,7.58,376,3
Station_A,11/06/2023 23:00,17.1,6.67,7.44,371.7,2.9
Station_A,12/06/2023 0:00,16.35,6.47,7.36,360.4,3.3
Station_A,12/06/2023 1:00,15.87,6.48,7.37,361.2,3.4
Station_A,12/06/2023 2:00,15.55,6.68,7.37,362.3,3.4
Station_A,12/06/2023 3:00,15.59,6.77,7.41,349.6,3.4
Station_A,12/06/2023 4:00,15.56,7.01,7.4,352.8,3.4
Station_A,12/06/2023 5:00,15.89,7.05,7.42,352.7,3.9
Station_A,12/06/2023 6:00,16.16,7.92,7.5,356.5,4.2
Station_A,12/06/2023 7:00,16.6,8.9,7.68,351.3,4.1
Station_A,12/06/2023 8:00,17.16,9.53,7.9,351.7,3.3
Station_A,12/06/2023 9:00,17.8,10.15,7.99,351,3.3
Station_A,12/06/2023 10:00,18.53,10.37,8.14,347.1,3.8
Station_A,12/06/2023 11:00,19.27,10.61,8.23,350,3.4
Station_A,12/06/2023 12:00,19.83,11.15,8.31,340,4.2
Station_A,12/06/2023 13:00,20.3,11.4,8.39,348.4,3.1
Station_A,12/06/2023 14:00,20.66,11.39,8.37,346.7,3.3
Station_A,12/06/2023 15:00,20.62,11.34,8.28,352.4,3.1
Station_A,12/06/2023 16:00,20.6,10.93,8.14,357.8,3
Station_A,12/06/2023 17:00,20.26,10.57,8.16,360.4,3.6
Station_A,12/06/2023 18:00,19.8,9.82,8.05,366.9,3.9
Station_A,12/06/2023 19:00,19.13,9.12,7.85,369.7,3.1
Station_A,12/06/2023 20:00,18.57,8.53,7.79,363.8,2.7
Station_A,12/06/2023 21:00,17.89,7.98,7.74,361.1,2.4
Station_A,12/06/2023 22:00,17.26,7.59,7.63,358.6,3.1
Station_A,12/06/2023 23:00,16.86,7.14,7.55,359.6,2.3
Station_A,13/06/2023 0:00,16.1,6.67,7.44,356.1,2.8
Station_A,13/06/2023 1:00,15.56,6.42,7.28,364.9,4.1
Station_A,13/06/2023 2:00,15.08,6.75,7.33,363.1,3.3
Station_A,13/06/2023 3:00,15.13,7.01,7.32,359.1,2.9
Station_A,13/06/2023 4:00,15.19,7.08,7.38,358.5,3.5
Station_A,13/06/2023 5:00,15.48,7.49,7.45,360.5,3
Station_A,13/06/2023 6:00,15.81,8.22,7.55,369.1,3.2
Station_A,13/06/2023 7:00,16.35,8.53,7.73,367.8,2.9
Station_A,13/06/2023 8:00,16.91,9.24,7.82,364.5,3.1
Station_A,13/06/2023 9:00,17.56,9.35,7.87,363.7,3.1
Station_A,13/06/2023 10:00,18.39,9.57,7.89,374.2,3.1
Station_A,13/06/2023 11:00,19.06,10.25,8.03,364.6,3.6
Station_A,13/06/2023 12:00,19.51,10.68,8.16,363.1,3.1
Station_A,13/06/2023 13:00,19.98,11.24,8.21,360.6,3.8
Station_A,13/06/2023 14:00,20.31,11.22,8.28,369.7,3.4
Station_A,13/06/2023 15:00,20.24,11.38,8.31,371.2,3.4
Station_A,13/06/2023 16:00,20.17,11.28,8.31,365.3,3.9
Station_A,13/06/2023 17:00,20.04,10.71,8.15,372.1,4.1
Station_A,13/06/2023 18:00,19.66,10.25,8.05,375,3.3
Station_A,13/06/2023 19:00,19.2,9.36,7.88,376.5,4
Station_A,13/06/2023 20:00,18.79,8.64,7.78,375,3.5
Station_A,13/06/2023 21:00,18.15,7.93,7.65,369.4,4.2
Station_A,13/06/2023 22:00,17.46,7.42,7.54,367.4,4.2
Station_A,13/06/2023 23:00,16.76,7.01,7.42,363,3.8
Station_A,14/06/2023 0:00,16.06,6.71,7.34,361.1,4.5
Station_A,14/06/2023 1:00,15.64,6.66,7.28,362.6,4.1
Station_A,14/06/2023 2:00,15.29,7.08,7.27,359,4.1
Station_A,14/06/2023 3:00,14.96,7.24,7.26,357.6,3.1
Station_A,14/06/2023 4:00,15.19,7.47,7.43,353.6,3.7
Station_A,14/06/2023 5:00,15.4,8.07,7.56,365.1,3.8
Station_A,14/06/2023 6:00,16.05,8.07,7.61,358.6,4.1
Station_A,14/06/2023 7:00,16.49,8.93,7.76,352.2,4.9
Station_A,14/06/2023 8:00,17.02,9.62,7.81,355.8,4.4
Station_A,14/06/2023 9:00,17.83,10.25,7.9,352.1,3.3
Station_A,14/06/2023 10:00,18.33,10.45,7.95,338.1,3.7
Station_A,14/06/2023 11:00,18.84,11.13,8.2,346.6,3.4
Station_A,14/06/2023 12:00,19.31,11.14,8.25,347.7,3.9
Station_A,14/06/2023 13:00,19.71,11.1,8.25,340.8,3.6
Station_A,14/06/2023 14:00,19.91,11.3,8.29,343.2,3.2
Station_A,14/06/2023 15:00,20.15,11.13,8.27,353.4,3
Station_A,14/06/2023 16:00,20.12,11.11,8.22,363,3.3
Station_A,14/06/2023 17:00,19.93,10.56,8.11,364.6,4
Station_A,14/06/2023 18:00,19.59,9.9,8.09,366.4,3.4
Station_A,14/06/2023 19:00,19.07,9.23,7.98,365.6,3.4
Station_A,14/06/2023 20:00,18.52,8.76,7.94,359.4,3.8
Station_A,14/06/2023 21:00,17.91,8.29,7.76,356.9,3
Station_A,14/06/2023 22:00,17.18,7.64,7.54,363.3,3.1
Station_A,14/06/2023 23:00,16.53,7.44,7.39,363.3,3.9
Station_A,15/06/2023 0:00,15.7,7.64,7.35,358.8,3.7
Station_A,15/06/2023 1:00,15.31,7.35,7.3,360.3,3.1
Station_A,15/06/2023 2:00,15.1,6.9,7.36,362,3
Station_A,15/06/2023 3:00,15.19,7.12,7.48,365.8,2.6
Station_A,15/06/2023 4:00,15.38,7.55,7.5,355.9,3.2
Station_A,15/06/2023 5:00,15.5,7.86,7.43,360.6,4
Station_A,15/06/2023 6:00,15.8,8.43,7.53,356.8,3.6
Station_A,15/06/2023 7:00,16.38,8.73,7.58,362.3,2.9
Station_A,15/06/2023 8:00,16.97,9.49,7.85,366.3,3.7
Station_A,15/06/2023 9:00,17.66,9.85,7.94,366.1,3.9
Station_A,15/06/2023 10:00,18.2,10.78,8.15,366.6,4.1
Station_A,15/06/2023 11:00,18.73,10.76,8.25,368.4,4.5
Station_A,15/06/2023 12:00,19.19,10.98,8.25,21.1,58.9
Station_A,15/06/2023 13:00,19.68,11.29,8.3,18.4,89.3
Station_A,15/06/2023 14:00,19.89,11.58,8.31,25.4,248.9
Station_A,15/06/2023 15:00,19.99,11.29,8.28,23.1,82.8
Station_A,15/06/2023 16:00,19.99,10.9,8.3,27,128.2
Station_A,15/06/2023 17:00,19.83,11.01,8.22,23.8,41.7
Station_A,15/06/2023 18:00,19.41,10.22,8.11,18.9,234.9
Station_A,15/06/2023 19:00,18.86,9.93,7.97,18.8,235.9
Station_A,15/06/2023 20:00,18.12,9.81,7.88,14,193
Station_A,15/06/2023 21:00,17.39,9.17,7.73,369.1,3.3
Station_A,15/06/2023 22:00,16.92,8.15,7.55,370.8,3.1
Station_A,15/06/2023 23:00,16.4,7.75,7.45,372.4,2.6
Station_A,16/06/2023 0:00,15.63,7.27,7.38,364.1,3.7
Station_A,16/06/2023 1:00,15.36,6.98,7.3,360.7,3.7
Station_A,16/06/2023 2:00,15.13,6.72,7.3,353.9,3.4
Station_A,16/06/2023 3:00,15.03,6.89,7.33,348.4,3.5
Station_A,16/06/2023 4:00,15.02,7.06,7.35,352.3,2.7
Station_A,16/06/2023 5:00,15.22,7.36,7.51,348.1,3.5
Station_A,16/06/2023 6:00,15.65,7.93,7.6,342.9,3
Station_A,16/06/2023 7:00,16.09,8.63,7.79,345.7,3.5
Station_A,16/06/2023 8:00,16.64,9,7.83,351.7,3.2
Station_A,16/06/2023 9:00,17.18,9.41,7.95,348.2,4.1
Station_A,16/06/2023 10:00,17.84,9.86,8.09,352.6,4.4
Station_A,16/06/2023 11:00,18.5,10.65,8.15,351,3.7
Station_A,16/06/2023 12:00,18.94,10.77,8.15,350.6,3.2
Station_A,16/06/2023 13:00,19.34,10.82,8.18,346,4.1
Station_A,16/06/2023 14:00,19.65,11.39,8.27,345.6,3.9
Station_A,16/06/2023 15:00,19.88,10.7,8.19,338.4,3.2
Station_A,16/06/2023 16:00,19.81,10.55,8.2,340.5,3.9
Station_A,16/06/2023 17:00,19.74,10.18,8.17,340.7,4.7
Station_A,16/06/2023 18:00,19.32,10.11,8.16,333.8,4.6
Station_A,16/06/2023 19:00,18.68,9.94,8.02,336.8,4.2
Station_A,16/06/2023 20:00,18.07,9.25,7.89,341,3.3
Station_A,16/06/2023 21:00,17.5,8.46,7.77,344.1,4.6
Station_A,16/06/2023 22:00,16.66,8.13,7.61,346.2,3.5
Station_A,16/06/2023 23:00,16.12,7.14,7.41,350.6,4.8
Station_A,17/06/2023 0:00,15.44,6.97,7.42,350.2,3.9
Station_A,17/06/2023 1:00,15.08,6.66,7.34,348.9,3.4
Station_A,17/06/2023 2:00,14.77,6.65,7.28,346.2,3.4
Station_A,17/06/2023 3:00,14.65,7.1,7.42,347.9,2.8
Station_A,17/06/2023 4:00,14.73,7.29,7.47,344.3,3.9
Station_A,17/06/2023 5:00,15,7.79,7.55,353.1,4
Station_A,17/06/2023 6:00,15.45,8.03,7.59,354.2,4.1
Station_A,17/06/2023 7:00,15.93,8.61,7.66,357.7,3.5
Station_A,17/06/2023 8:00,16.53,9.16,7.79,359.7,3.3
Station_A,17/06/2023 9:00,17.09,9.97,7.92,365,3.2
Station_A,17/06/2023 10:00,17.82,10.73,8.01,368,5
Station_A,17/06/2023 11:00,18.55,10.85,8.12,357.4,4.6
Station_A,17/06/2023 12:00,18.98,10.78,8.17,354.6,4.2
Station_A,17/06/2023 13:00,19.5,11.09,8.23,354.2,4.4
Station_A,17/06/2023 14:00,19.78,10.96,8.3,349.1,3.7
Station_A,17/06/2023 15:00,20.13,10.58,8.23,354.2,2.8
Station_A,17/06/2023 16:00,20.04,10.23,8.11,351.9,3
Station_A,17/06/2023 17:00,19.58,10,8.19,347,3.1
Station_A,17/06/2023 18:00,19.21,9.82,8.12,352.1,2.7
Station_A,17/06/2023 19:00,18.49,9.62,7.93,347.1,3.9
Station_A,17/06/2023 20:00,17.84,8.89,7.73,348.3,3.6
Station_A,17/06/2023 21:00,17.2,8.5,7.77,348.2,3.5
Station_A,17/06/2023 22:00,16.46,8.11,7.7,345.1,3.5
Station_A,17/06/2023 23:00,15.86,7.65,7.58,352.2,3.5
Station_A,18/06/2023 0:00,15.16,7.69,7.44,351.1,3.3
Station_A,18/06/2023 1:00,14.96,7.2,7.36,345.2,2.3
Station_A,18/06/2023 2:00,14.76,7.05,7.35,343.2,3
Station_A,18/06/2023 3:00,14.61,7.15,7.33,343.3,3
Station_A,18/06/2023 4:00,14.76,7.56,7.41,353.4,3.3
Station_A,18/06/2023 5:00,14.87,7.74,7.43,351.8,3.3
Station_A,18/06/2023 6:00,15.37,8.08,7.55,355.1,3.6
Station_A,18/06/2023 7:00,15.96,8.65,7.65,356.8,3.7
Station_A,18/06/2023 8:00,16.65,8.9,7.68,361.8,3.8
Station_A,18/06/2023 9:00,17.37,9.6,7.81,363.4,3.4
Station_A,18/06/2023 10:00,17.86,10.48,8.05,360.9,3.6
Station_A,18/06/2023 11:00,18.47,10.49,8.07,352.8,3.8
Station_A,18/06/2023 12:00,18.79,11.11,8.21,355.9,4.2
Station_A,18/06/2023 13:00,19.17,11.42,8.23,354.8,3.7
Station_A,18/06/2023 14:00,19.47,11.62,8.35,351.9,3.7
Station_A,18/06/2023 15:00,19.56,11.39,8.25,353.8,3.5
Station_A,18/06/2023 16:00,19.32,10.98,8.21,354.7,4
Station_A,18/06/2023 17:00,19.14,10.71,8.19,359.5,4.2
Station_A,18/06/2023 18:00,18.85,9.8,8,356,3.8
Station_A,18/06/2023 19:00,18.39,9.41,7.92,355.8,3.8
Station_A,18/06/2023 20:00,17.54,8.89,7.84,356.6,4.1
Station_A,18/06/2023 21:00,17,8.19,7.64,356.9,4.4
Station_A,18/06/2023 22:00,16.42,7.64,7.53,352.8,3.1
Station_A,18/06/2023 23:00,15.82,7.48,7.4,353.6,2.9
Station_A,19/06/2023 0:00,15.06,7.17,7.43,366.5,4.6
Station_A,19/06/2023 1:00,14.76,6.64,7.4,358.4,5.2
Station_A,19/06/2023 2:00,14.35,6.35,7.28,350.6,4.3
Station_A,19/06/2023 3:00,14.12,6.61,7.35,349.3,4.8
Station_A,19/06/2023 4:00,14.38,7.15,7.44,346.4,3.5
Station_A,19/06/2023 5:00,14.61,7.73,7.42,344,3.2
Station_A,19/06/2023 6:00,15.08,8.23,7.52,337.6,2.9
Station_A,19/06/2023 7:00,15.61,9.19,7.67,333.1,2.4
Station_A,19/06/2023 8:00,16.43,9.44,7.77,332.8,2.6
Station_A,19/06/2023 9:00,17.03,9.89,7.87,331.7,3.2
Station_A,19/06/2023 10:00,17.79,10.02,7.85,340,3
Station_A,19/06/2023 11:00,18.38,10.66,8.06,343.5,3.4
Station_A,19/06/2023 12:00,18.88,11.02,8.19,348.7,4.2
Station_A,19/06/2023 13:00,19.27,11.1,8.24,350.9,3.8
Station_A,19/06/2023 14:00,19.41,11.24,8.27,341,3.8
Station_A,19/06/2023 15:00,19.61,10.9,8.32,340,3.6
Station_A,19/06/2023 16:00,19.38,10.98,8.38,339.9,3.4
Station_A,19/06/2023 17:00,19.17,10.42,8.18,351.9,3.6
Station_A,19/06/2023 18:00,18.61,10.23,8.08,357.4,3.8
Station_A,19/06/2023 19:00,18.05,9.76,7.94,357.8,4
Station_A,19/06/2023 20:00,17.45,9.36,7.78,363.5,3.7
Station_A,19/06/2023 21:00,16.7,8.82,7.69,359.9,2.8
Station_A,19/06/2023 22:00,16.12,8.33,7.59,362.2,3.8
Station_A,19/06/2023 23:00,15.58,7.63,7.5,362.2,4.4
Station_A,20/06/2023 0:00,14.67,7.59,7.47,366.9,3.7
Station_A,20/06/2023 1:00,14.19,7.43,7.37,367.4,3.5
Station_A,20/06/2023 2:00,13.93,7.28,7.39,369.1,3.9
Station_A,20/06/2023 3:00,13.98,7.37,7.45,365.9,3.7
Station_A,20/06/2023 4:00,14.17,7.29,7.4,369.4,3.6
Station_A,20/06/2023 5:00,14.49,7.66,7.52,370.1,3.5
Station_A,20/06/2023 6:00,14.95,7.85,7.56,361.4,3.9
Station_A,20/06/2023 7:00,15.49,8.29,7.62,354.8,4.1
Station_A,20/06/2023 8:00,15.95,8.99,7.73,358.2,4
Station_A,20/06/2023 9:00,16.61,9.8,7.97,348.4,3.9
Station_A,20/06/2023 10:00,17.55,10.2,8.13,340.3,3.8
Station_A,20/06/2023 11:00,18.2,10.48,8.19,345.4,3.2
Station_A,20/06/2023 12:00,18.87,10.87,8.19,344.2,4.1
Station_A,20/06/2023 13:00,19.15,11.26,8.22,353.9,4.7
Station_A,20/06/2023 14:00,19.43,11.08,8.28,348.3,4.1
Station_A,20/06/2023 15:00,19.46,11.37,8.29,356,3.3
Station_A,20/06/2023 16:00,19.2,11.37,8.32,344.9,3.7
Station_A,20/06/2023 17:00,19.03,11.02,8.19,347.5,3.5
Station_A,20/06/2023 18:00,18.49,10.35,8.02,343.5,3.2
Station_A,20/06/2023 19:00,18.02,9.47,7.82,346,3.3
Station_A,20/06/2023 20:00,17.46,8.91,7.78,354.3,2.8
Station_A,20/06/2023 21:00,16.65,8.48,7.62,360.1,3.6
Station_A,20/06/2023 22:00,16.09,7.75,7.46,370.3,3.6
Station_A,20/06/2023 23:00,15.56,7.61,7.4,372.1,4.1
Station_A,21/06/2023 0:00,14.9,7.12,7.32,358.7,3.6
Station_A,21/06/2023 1:00,14.58,7.1,7.31,350.7,4
Station_A,21/06/2023 2:00,14.15,7.33,7.31,341.3,3.8
Station_A,21/06/2023 3:00,13.94,7.78,7.36,333.9,4.2
Station_A,21/06/2023 4:00,13.88,8.18,7.51,326.9,4.1
Station_A,21/06/2023 5:00,14.41,8.4,7.5,348.5,2.6
Station_A,21/06/2023 6:00,14.78,8.5,7.64,346.4,3.3
Station_A,21/06/2023 7:00,15.42,8.73,7.83,343.7,3.5
Station_A,21/06/2023 8:00,16.11,9.12,7.95,348.1,2.7
Station_A,21/06/2023 9:00,16.8,9.79,7.96,352.5,3.2
Station_A,21/06/2023 10:00,17.36,10.3,8.15,350.5,1.9
Station_A,21/06/2023 11:00,18,10.59,8.18,356.9,1.9
Station_A,21/06/2023 12:00,18.41,11.08,8.3,359.9,3.1
Station_A,21/06/2023 13:00,18.97,11.01,8.32,350.8,3.8
Station_A,21/06/2023 14:00,19.21,11.05,8.28,352.7,3.6
Station_A,21/06/2023 15:00,19.07,10.89,8.28,346.1,3.3
Station_A,21/06/2023 16:00,19.04,10.63,8.22,336.3,3.8
Station_A,21/06/2023 17:00,18.85,10.33,8.08,353.8,3.9
Station_A,21/06/2023 18:00,18.45,10.16,8.06,346,4.4
Station_A,21/06/2023 19:00,17.91,9.63,7.96,344.6,2.5
Station_A,21/06/2023 20:00,17.22,9.2,7.79,355.6,3
